"","album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist"
"114","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Onde Não Existe A Paz Não Existe O Amor","74niLvcQCxCi90ZzPnVVFM",0.551,0.959,"G#",-3.389,"minor",0.0681,0.21,1.38e-06,0.215,0.936,170.035,247733,4,"G# minor",33,"Charlie Brown Jr."
"115","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Ela Vai Voltar (Todos Os Defeitos de uma Mulher Perfeita)","70dJEanFPdYuWZumkrnKeX",0.676,0.657,"F#",-7.28,"major",0.0272,0.424,0.000147,0.13,0.879,105.002,188200,4,"F# major",65,"Charlie Brown Jr."
"116","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"O Mundo Explodiu La Fora","5dbg63VvmTjGvnapJC6LgQ",0.591,0.913,"G#",-4.778,"major",0.0401,0.0626,1.88e-06,0.148,0.848,152.065,180467,4,"G# major",36,"Charlie Brown Jr."
"117","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Senhor do Tempo","6C6315RjrDrqj1oqaJVGY8",0.771,0.631,"F#",-7.276,"major",0.0382,0.762,0.00454,0.108,0.644,97.054,202827,4,"F# major",55,"Charlie Brown Jr."
"118","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Liberdade Acima De Tudo","1DOeqZUzpw3ChK8giHtCLr",0.588,0.993,"F",-3.152,"minor",0.0947,0.0251,0.000203,0.104,0.45,121.961,187600,4,"F minor",33,"Charlie Brown Jr."
"119","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Pra Não Dizer Que Não Falei Das Flores","532WuZy5kwDhU8iNUbLKQK",0.571,0.769,"C#",-4.676,"major",0.0281,0.0528,0.00387,0.073,0.919,156.045,327507,4,"C# major",39,"Charlie Brown Jr."
"120","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Abrir Seus Olhos","79sAKlbEzoucUZEVb2Ykf2",0.404,0.979,"C#",-3.057,"major",0.0625,0.002,0.00155,0.131,0.863,181.265,118133,4,"C# major",33,"Charlie Brown Jr."
"121","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Green Goes","2orHZk9EQ3sxtXe86DJEuw",0.779,0.79,"A#",-5.638,"minor",0.128,0.427,1.92e-06,0.136,0.79,95,279800,4,"A# minor",31,"Charlie Brown Jr."
"122","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"I Feel So Good Today","4KWKrzTYu5e7fcYC7nKUun",0.688,0.484,"C#",-9.254,"major",0.0298,0.646,0.0129,0.109,0.447,124.062,248800,4,"C# major",39,"Charlie Brown Jr."
"123","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Peso Da Batida Do Errado Que Deu Certo","2B8pV2gk9jNfSJ7tMp78An",0.679,0.975,"D",-2.648,"major",0.0862,0.0604,1.24e-06,0.171,0.842,101.624,127000,4,"D major",31,"Charlie Brown Jr."
"124","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Aquela Paz","2m2QV4YsDoVNQ9Y6THdSg4",0.586,0.487,"B",-9.29,"major",0.0341,0.769,1e-04,0.181,0.693,123.897,176960,5,"B major",43,"Charlie Brown Jr."
"125","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Onde Esta O Mundo bom? (Living In L.A.)","2uJX5IvgQ95pabLdVXz7oK",0.55,0.992,"A#",-3.154,"minor",0.0589,0.0209,0.000511,0.29,0.666,112.11,143800,4,"A# minor",31,"Charlie Brown Jr."
"126","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"O Nosso Blues","2LbGrzVnDIsuDOAcb0TZSy",0.67,0.907,"C#",-4.116,"major",0.0558,0.363,0.00777,0.424,0.95,155.142,328240,4,"C# major",33,"Charlie Brown Jr."
"127","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"O Futuro É Um Labirinto Pra Quem Não Sabe O Que Quer","0uPCCa70CruViP9HTpR4ZS",0.521,0.962,"F#",-3.283,"minor",0.161,0.291,0,0.0633,0.711,158.789,179360,4,"F# minor",34,"Charlie Brown Jr."
"128","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Na Palma Da Mão - O Ragga Da Baixada","2SlqSarPjKrkakOmB6JptB",0.546,0.677,"C#",-7.003,"major",0.294,0.401,0,0.138,0.618,177.847,320533,4,"C# major",31,"Charlie Brown Jr."
"129","1l8K5fgYz4J0ZZyjMVd6Q1","Imunidade Musical","https://i.scdn.co/image/6d51d6bab179682fa61e5c673838f6e77fd0bff2","2005-12-21",2005-12-21,60,"Skate Vibration","73bbMtcx8ZoCOWdKaBIaVg",0.622,0.993,"G#",-2.665,"major",0.0602,0.0891,1.14e-06,0.0537,0.803,99.594,123933,4,"G# major",29,"Charlie Brown Jr."
"130","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Tudo Que Ela Gosta de Escutar","6iGnVMtuISrHb0SQyGe3YA",0.852,0.621,"F",-3.843,"minor",0.0483,0.126,1.43e-05,0.038,0.896,115.374,174263,4,"F minor",39,"Charlie Brown Jr."
"131","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Proibida Pra Mim (Grazon)","5BYGk39wdCOG3Bc2i9pQrJ",0.566,0.918,"G#",-4.349,"major",0.0445,0.00571,0.00307,0.084,0.913,163.755,164728,4,"G# major",42,"Charlie Brown Jr."
"132","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"O Côro Vai Comê","68L8UtN78zj2DbmxJwcfQU",0.713,0.838,"C",-4.404,"minor",0.0438,0.0687,4.64e-05,0.363,0.975,147.602,140304,4,"C minor",36,"Charlie Brown Jr."
"133","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Não Deixe O Mar Te Engolir","6WLnF38Z5uw9DNAq5P3YtP",0.474,0.718,"G#",-5.852,"major",0.055,0.0165,0.000873,0.0619,0.545,155.951,307540,4,"G# major",34,"Charlie Brown Jr."
"134","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Te Levar Daqui","0EHG9Hqd8X57ufefwS05jG",0.604,0.964,"C#",-3.554,"major",0.104,0.00234,4.67e-05,0.324,0.544,117.001,181760,4,"C# major",40,"Charlie Brown Jr."
"135","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Confisco","60xaPr3XfQbN6QrLMEWXt5",0.833,0.988,"C#",-4.413,"major",0.183,0.0698,0.000118,0.206,0.345,116.051,178913,4,"C# major",32,"Charlie Brown Jr."
"136","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Zoio de Lula","5wZPQxXrlrGFnUsbOSoRwk",0.686,0.628,"F#",-4.743,"minor",0.0762,0.13,1.82e-05,0.0667,0.893,152.16,251611,4,"F# minor",40,"Charlie Brown Jr."
"137","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Não É Sério","3u7efYoUbxVuKWHbirjvma",0.749,0.777,"C#",-5.917,"major",0.0506,0.0353,7.48e-06,0.108,0.749,92.071,291709,4,"C# major",54,"Charlie Brown Jr."
"138","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Rubão - o Dono do Mundo","35Aq5dD1cjSna4Qpaqjic9",0.63,0.991,"C#",-4.455,"major",0.0732,0.00286,0.358,0.0676,0.619,91.028,137273,4,"C# major",35,"Charlie Brown Jr."
"139","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Hoje Eu Acordei Feliz","5dUMBANtJGBIvCPDslW9zd",0.326,0.95,"D",-6.244,"major",0.0689,0.000591,0.0153,0.229,0.6,129.856,138240,4,"D major",36,"Charlie Brown Jr."
"140","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Lugar Ao Sol","6xMgaYGU5oQpcOauaJwwVG",0.329,0.727,"A#",-6.556,"major",0.0306,0.0358,0.301,0.383,0.333,141.305,213159,4,"A# major",38,"Charlie Brown Jr."
"141","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Só Por Uma Noite","70P8ZCFhGq0VURIE4N9DW2",0.55,0.949,"E",-4.79,"major",0.0656,0.000614,0.000244,0.0882,0.503,109.072,201953,4,"E major",38,"Charlie Brown Jr."
"142","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Papo Reto (Prazer É Sexo o Resto É Negócio)","4davpKGl56j1FYQ31KMXUW",0.644,0.98,"F#",-4.061,"major",0.0784,0.00285,4.57e-06,0.109,0.589,101.087,207256,4,"F# major",37,"Charlie Brown Jr."
"143","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Baader-Meinhof Blues","21Sx2LXQ9zu009cQoZTkey",0.511,0.964,"A",-4.875,"major",0.107,0.000153,1.75e-05,0.201,0.454,114.948,172199,4,"A major",30,"Charlie Brown Jr."
"144","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Não Uso Sapato","10TBENZSwzP5S1GzNnoBNX",0.397,0.968,"F#",-6.355,"major",0.0553,0.00152,0.00027,0.635,0.745,98.348,174028,4,"F# major",41,"Charlie Brown Jr."
"145","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Quinta-Feira","0HKYCq1NGxm1PgBVduhxVH",0.426,0.806,"B",-7.851,"major",0.0716,0.151,0.00134,0.894,0.821,73.086,316813,4,"B major",38,"Charlie Brown Jr."
"146","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Vícios E Virtudes","1aKSNq3Skm9MIIksjx5bFy",0.378,0.916,"G#",-7.516,"major",0.0921,0.024,0.000381,0.988,0.622,93.06,189414,4,"G# major",56,"Charlie Brown Jr."
"147","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Champanhe e Água Benta","6TcJZExJav6ruT8d2B9LMa",0.607,0.942,"C#",-4.663,"major",0.0442,0.00359,0.000206,0.131,0.675,115.087,151223,4,"C# major",33,"Charlie Brown Jr."
"148","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Tamo Ai Na Atividade","2EwAQojIfM9035W96T9AG3",0.405,0.836,"A#",-4.673,"minor",0.121,0.00265,0,0.0836,0.777,167.015,219794,4,"A# minor",38,"Charlie Brown Jr."
"149","6TU7bDQ5q465gcVt84NPeb","De 1997 A 2007","https://i.scdn.co/image/8e9e79333f34fd183b1cb62f612ced754ccd57c4","2008-11-28",2008-11-28,53,"Lutar Pelo Que e Meu","20c6aiK4TDhY6nbmkwHJNL",0.58,0.942,"G#",-5.219,"major",0.0419,0.049,1.81e-05,0.316,0.843,94.082,201874,4,"G# major",37,"Charlie Brown Jr."
"150","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Pipeline","7qZFWotPAYfHgkOVBB4Yei",0.357,0.977,"G#",-8.096,"major",0.0772,2.32e-05,0.937,0.379,0.246,97.886,120607,4,"G# major",26,"Charlie Brown Jr."
"151","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Ninguém Entende Você","1I4r7A5w4019t6njrM3fBt",0.359,0.97,"C#",-5.945,"major",0.0873,0.00255,5.12e-05,0.388,0.325,97.866,140121,4,"C# major",29,"Charlie Brown Jr."
"152","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Não Viva Em Vão","7tdJIlpyAIsUoQkqwcEezS",0.447,0.974,"C#",-6.075,"major",0.108,0.000379,0.00102,0.354,0.365,104.498,225698,4,"C# major",32,"Charlie Brown Jr."
"153","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Lutar Pelo Que É Meu","0keiF8KislTwgwoLmFqZ4z",0.392,0.954,"G#",-6.996,"major",0.116,0.00279,0.00516,0.343,0.31,101.666,257254,4,"G# major",37,"Charlie Brown Jr."
"154","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Beco Sem Saída","5ILRudjJFRUmAuKyF4VTJX",0.351,0.578,"C",-12.03,"minor",0.0353,0.151,0.00308,0.327,0.423,155.381,230217,4,"C minor",36,"Charlie Brown Jr."
"155","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"No Passo A Passo","586ulJXzdMdwp0NxnISQT5",0.355,0.941,"F#",-8.564,"minor",0.192,0.00782,0.00472,0.403,0.201,100.192,143438,4,"F# minor",28,"Charlie Brown Jr."
"156","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Ela Vai Voltar (Todos Os Defeitos De Uma Mulher Perfeita)","2sT7LdYRkagommKRnShTmE",0.5,0.926,"F#",-8.43,"major",0.0696,0.0114,0.447,0.792,0.529,113.776,246727,4,"F# major",32,"Charlie Brown Jr."
"157","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Papo Reto (Prazer É Sexo O Resto É Negócio)","5PAsoUR0sUjNYAJQz5E631",0.387,0.979,"C#",-5.525,"major",0.169,0.00214,0.0317,0.317,0.243,113.557,190380,4,"C# major",30,"Charlie Brown Jr."
"158","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"O Mundo Explodiu Lá Fora","2eea793IvWhlhIwxucobrm",0.272,0.937,"G#",-5.837,"major",0.171,0.0231,1.58e-05,0.393,0.622,172.969,90279,4,"G# major",29,"Charlie Brown Jr."
"159","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Confisco","3WtBSepmwRkleLoCmPeBSd",0.386,0.994,"C#",-4.949,"major",0.239,0.00147,0.000603,0.338,0.222,135.346,184842,4,"C# major",28,"Charlie Brown Jr."
"160","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Não É Serio","7uLqFYIM8wpXA07HYeyjMX",0.554,0.942,"C#",-6.801,"major",0.048,0.0226,0.000546,0.214,0.219,99.907,289254,4,"C# major",29,"Charlie Brown Jr."
"161","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Liberdade Acima De Tudo","01KvNpsTxC5nvVmJnzxFYc",0.294,0.981,"C#",-5.521,"major",0.198,0.00273,0.0057,0.363,0.366,133.987,207203,4,"C# major",26,"Charlie Brown Jr."
"162","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Senhor Do Tempo","5TB2LrsmiDTTGe9zt5gDSI",0.6,0.749,"F#",-9.433,"major",0.0394,0.043,0.00241,0.875,0.517,102.649,221205,4,"F# major",37,"Charlie Brown Jr."
"163","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Proibida Pra Mim (Grazon)","364akTcedwNypZcHsPaGGQ",0.345,0.949,"G#",-6.431,"major",0.068,0.00288,0.00128,0.339,0.373,99.122,263367,4,"G# major",28,"Charlie Brown Jr."
"164","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Onde Está O Mundo Bom? (Living L.A.) - Extra","0WQSX1kvwheUM40WqJ6fAX",0.207,0.944,"A#",-8.953,"minor",0.195,0.00196,6.49e-06,0.386,0.308,120.36,140852,4,"A# minor",24,"Charlie Brown Jr."
"165","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Zoio De Lula - Extra","5DJrfOKJ6Ow6ALyLuaZkxa",0.427,0.659,"C#",-10.229,"major",0.0864,0.0257,0,0.304,0.611,92.836,263236,4,"C# major",34,"Charlie Brown Jr."
"166","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Tudo Que Ela Gosta De Escutar - Extra","2Okz2GPSK1Scl6U6tPHmYf",0.304,0.835,"A#",-9.569,"minor",0.223,0.0514,0,0.369,0.558,136.693,155167,4,"A# minor",27,"Charlie Brown Jr."
"167","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Sem Medo Da Escuridão - Extra","6exMqhytlzhd8BlV2KCSA7",0.302,0.735,"A#",-10.67,"minor",0.0859,0.0272,0.000325,0.713,0.573,124.148,340820,4,"A# minor",27,"Charlie Brown Jr."
"168","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Aonde Não Existe A Paz Não Existe O Amor - Extra","59C80eYBRsLpoPbsvpiyGR",0.298,0.823,"C#",-9.438,"major",0.0905,0.00447,1.46e-05,0.979,0.517,90.172,271073,4,"C# major",25,"Charlie Brown Jr."
"169","71LuxYNrgExc2nQQfiodV6","Ritmo Ritual E Responsa Ao Vivo","https://i.scdn.co/image/7c450a424a1b7f230d23448f452e46a170f364ce","2008-12-01",2008-12-01,40,"Pontes Indestrutiveis - Clip Extra","4QxyTpPLbBCZFyn5HWSnPo",0.718,0.656,"G",-11.593,"major",0.105,0.247,0,0.566,0.777,159.074,203938,4,"G major",35,"Charlie Brown Jr."
"170","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Dona do Meu Pensamento","3EBtHRt4uSSFhNladqH3UP",0.538,0.944,"G#",-3.364,"minor",0.0367,0.0451,0.00118,0.195,0.849,130.1,239533,4,"G# minor",48,"Charlie Brown Jr."
"171","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Me encontra","5yEais1zgeW1MjLrx7tsie",0.395,0.954,"G#",-3.878,"major",0.0555,0.0327,0.000123,0.124,0.686,178.001,211467,4,"G# major",55,"Charlie Brown Jr."
"172","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Só os Loucos Sabem","3nI0piSOxAik2RCpHGloB7",0.39,0.396,"G",-8.18,"major",0.0395,0.738,0,0.0991,0.57,192.178,210493,4,"G major",66,"Charlie Brown Jr."
"173","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Inabalavelmente","24miLxqEchxqXnm528AI2H",0.702,0.813,"G#",-4.731,"major",0.0379,0.151,0,0.0783,0.879,151.013,265000,4,"G# major",37,"Charlie Brown Jr."
"174","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Só existe o agora","3J59I82oH62DfYPylH4qAK",0.69,0.87,"G",-3.043,"minor",0.0321,0.123,8.6e-06,0.032,0.975,124.998,268213,4,"G minor",40,"Charlie Brown Jr."
"175","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Só pra vadiar","3M6auAoAoVyPGxNxe1jcXw",0.623,0.946,"D",-4.199,"minor",0.0486,0.172,6.01e-06,0.066,0.922,108.016,244760,4,"D minor",40,"Charlie Brown Jr."
"176","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Puro sangue","2QIwuG4S7XCp5R0a8F8jvz",0.659,0.878,"B",-4.532,"major",0.032,0.178,0,0.297,0.881,79.972,247947,4,"B major",39,"Charlie Brown Jr."
"177","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"O dom, a inteligência e a voz","4kqszTtqgCTZ6OI93qwwcM",0.39,0.969,"A#",-3.642,"minor",0.0628,0.0199,8.9e-05,0.312,0.8,120.063,189453,3,"A# minor",34,"Charlie Brown Jr."
"178","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Os cortes","1hGQVoFCYk9jf89O6rQxvE",0.538,0.979,"G#",-3.889,"major",0.0787,0.00571,0.000101,0.179,0.526,98.975,262933,4,"G# major",32,"Charlie Brown Jr."
"179","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Uma só vida pra viver, tenho sede nela eu vou","0bark9ggXjhaH9iy7RqwpR",0.573,0.882,"F",-4.17,"minor",0.0391,0.245,0,0.133,0.878,160.027,302320,4,"F minor",35,"Charlie Brown Jr."
"180","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Viver dias de sol","2a27gwEh6aLVvELpizfrcr",0.508,0.951,"F",-3.843,"minor",0.0554,0.0138,0.000312,0.114,0.573,105.228,259240,4,"F minor",37,"Charlie Brown Jr."
"181","0tbiBipiOorOAnL7XWFbgt","Camisa 10 joga bola até na chuva","https://i.scdn.co/image/47db3e116ced7502417931effa0292d561b6b6ae","2009-09-16",2009-09-16,56,"Comigo ninguém tira onda","0z1iZISYRfJPhE0VDRXVCJ",0.563,0.968,"C#",-4.088,"major",0.0743,0.0189,0.000275,0.291,0.571,138.065,179107,4,"C# major",33,"Charlie Brown Jr."
